Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2017/10/9, 00:00:00, 2561.75, 2569.00, 2557.75, 2562.25, 735488, 3053792, 0, 0
2017/10/10, 00:00:00, 2561.75, 2571.75, 2561.25, 2567.00, 1149236, 3043930, 0, 0
2017/10/11, 00:00:00, 2567.25, 2572.00, 2562.75, 2571.50, 818238, 3043432, 0, 0
2017/10/12, 00:00:00, 2570.75, 2571.75, 2564.75, 2568.00, 938476, 3051483, 0, 0
2017/10/13, 00:00:00, 2566.50, 2574.00, 2565.50, 2571.25, 918541, 3043181, 0, 0
2017/10/16, 00:00:00, 2570.75, 2576.25, 2569.25, 2574.75, 795923, 3046741, 0, 0
2017/10/17, 00:00:00, 2574.00, 2576.25, 2570.75, 2575.50, 738739, 3049820, 0, 0
2017/10/18, 00:00:00, 2575.00, 2580.75, 2574.75, 2578.50, 753384, 3066930, 0, 0
2017/10/19, 00:00:00, 2578.50, 2580.00, 2561.00, 2579.00, 1362805, 3075982, 0, 0
2017/10/20, 00:00:00, 2579.50, 2593.00, 2578.00, 2592.50, 1254054, 3086207, 0, 0
2017/10/23, 00:00:00, 2591.25, 2595.75, 2580.00, 2582.00, 1272965, 3099071, 0, 0
2017/10/24, 00:00:00, 2581.00, 2588.75, 2580.75, 2585.75, 1047808, 3110298, 0, 0
2017/10/25, 00:00:00, 2583.25, 2584.75, 2560.00, 2577.00, 2099172, 3089530, 0, 0
2017/10/26, 00:00:00, 2578.00, 2583.50, 2574.00, 2580.00, 1392205, 3113436, 0, 0
2017/10/27, 00:00:00, 2580.00, 2599.25, 2576.00, 2597.00, 1561074, 3135063, 0, 0
2017/10/30, 00:00:00, 2594.00, 2596.75, 2584.00, 2586.75, 1237600, 3124388, 0, 0
2017/10/31, 00:00:00, 2586.50, 2594.00, 2585.25, 2591.25, 1051279, 3115078, 0, 0
2017/11/1, 00:00:00, 2591.25, 2604.00, 2589.50, 2593.25, 1290220, 3131769, 0, 0
2017/11/2, 00:00:00, 2590.00, 2597.00, 2580.75, 2595.25, 1297222, 3135768, 0, 0
2017/11/3, 00:00:00, 2596.00, 2604.00, 2592.00, 2601.25, 992681, 3163563, 0, 0
2017/11/6, 00:00:00, 2598.50, 2608.50, 2594.00, 2607.25, 848119, 3158316, 0, 0
2017/11/7, 00:00:00, 2606.25, 2612.00, 2599.25, 2605.25, 1163840, 3167322, 0, 0
2017/11/8, 00:00:00, 2602.50, 2611.00, 2598.25, 2609.50, 1058023, 3156032, 0, 0
2017/11/9, 00:00:00, 2609.75, 2613.00, 2581.75, 2602.50, 2218191, 3155416, 0, 0
2017/11/10, 00:00:00, 2600.50, 2604.25, 2590.00, 2598.00, 1193217, 3179045, 0, 0
2017/11/13, 00:00:00, 2598.75, 2604.00, 2588.75, 2600.50, 1052173, 3175524, 0, 0
2017/11/14, 00:00:00, 2598.75, 2600.75, 2582.75, 2596.50, 1582882, 3176001, 0, 0
2017/11/15, 00:00:00, 2595.25, 2595.50, 2574.00, 2583.50, 1917948, 3180712, 0, 0
2017/11/16, 00:00:00, 2582.75, 2608.00, 2580.75, 2603.50, 1528865, 3219914, 0, 0
2017/11/17, 00:00:00, 2602.75, 2604.50, 2593.25, 2594.75, 1186958, 3205145, 0, 0
2017/11/20, 00:00:00, 2594.50, 2602.50, 2586.25, 2600.50, 1000520, 3195685, 0, 0
2017/11/21, 00:00:00, 2600.50, 2619.00, 2597.75, 2614.75, 1153787, 3213608, 0, 0
2017/11/22, 00:00:00, 2614.25, 2618.50, 2611.25, 2613.00, 770812, 3196045, 0, 0
2017/11/24, 00:00:00, 2611.75, 2621.50, 2608.00, 2619.50, 551196, 3204044, 0, 0
2017/11/27, 00:00:00, 2619.50, 2624.00, 2615.00, 2620.25, 960112, 3200150, 0, 0
2017/11/28, 00:00:00, 2620.75, 2645.50, 2616.00, 2644.50, 1558414, 3236041, 0, 0
2017/11/29, 00:00:00, 2644.00, 2652.75, 2638.25, 2643.50, 1661775, 3239614, 0, 0
2017/11/30, 00:00:00, 2643.50, 2677.00, 2640.25, 2666.50, 2346236, 3275991, 0, 0
2017/12/1, 00:00:00, 2659.25, 2669.25, 2623.50, 2662.50, 2520826, 3231700, 0, 0
2017/12/4, 00:00:00, 2673.00, 2683.75, 2652.25, 2656.75, 1756938, 3230754, 0, 0
2017/12/5, 00:00:00, 2654.50, 2667.25, 2645.75, 2646.75, 1392821, 3137281, 0, 0
2017/12/6, 00:00:00, 2645.25, 2653.00, 2638.50, 2647.75, 1307666, 3018724, 0, 0
2017/12/7, 00:00:00, 2649.00, 2659.50, 2644.75, 2658.00, 645300, 861700, 0, 0
2017/12/8, 00:00:00, 2658.00, 2671.00, 2656.00, 2669.75, 1327053, 1392934, 0, 0
2017/12/11, 00:00:00, 2670.75, 2683.50, 2668.00, 2680.25, 1633120, 2071077, 0, 0
2017/12/12, 00:00:00, 2681.75, 2688.75, 2679.00, 2683.50, 1659061, 2527944, 0, 0
2017/12/13, 00:00:00, 2683.50, 2691.25, 2675.00, 2684.75, 1565803, 2844874, 0, 0
2017/12/14, 00:00:00, 2684.25, 2689.25, 2667.50, 2671.75, 1467120, 2940089, 0, 0
2017/12/15, 00:00:00, 2668.50, 2699.00, 2668.25, 2697.75, 1410847, 2928463, 0, 0
2017/12/18, 00:00:00, 2698.75, 2713.75, 2698.25, 2710.25, 1040769, 2967731, 0, 0
2017/12/19, 00:00:00, 2710.75, 2713.75, 2698.25, 2699.75, 980483, 2969224, 0, 0
2017/12/20, 00:00:00, 2700.50, 2711.25, 2694.75, 2697.25, 981223, 2999594, 0, 0
2017/12/21, 00:00:00, 2697.25, 2711.75, 2696.50, 2703.50, 853748, 3007612, 0, 0
2017/12/22, 00:00:00, 2702.50, 2707.25, 2698.00, 2701.75, 654510, 3035200, 0, 0
2017/12/26, 00:00:00, 2702.50, 2705.25, 2699.25, 2702.75, 376101, 3038366, 0, 0
2017/12/27, 00:00:00, 2703.25, 2706.75, 2697.25, 2701.25, 666329, 3023788, 0, 0
2017/12/28, 00:00:00, 2699.75, 2704.75, 2698.75, 2701.50, 535624, 3013748, 0, 0
2017/12/29, 00:00:00, 2700.50, 2714.00, 2683.50, 2691.75, 1092038, 2989056, 0, 0
2018/1/2, 00:00:00, 2691.00, 2711.75, 2690.25, 2708.75, 996265, 3017744, 0, 0
2018/1/3, 00:00:00, 2709.50, 2730.00, 2708.00, 2726.75, 1114548, 3064592, 0, 0
2018/1/4, 00:00:00, 2726.00, 2744.75, 2724.25, 2739.50, 1166017, 3107934, 0, 0
2018/1/5, 00:00:00, 2740.75, 2759.00, 2739.50, 2758.25, 1136500, 3144990, 0, 0
2018/1/8, 00:00:00, 2757.50, 2764.25, 2752.25, 2762.50, 903544, 3168055, 0, 0
2018/1/9, 00:00:00, 2762.25, 2775.75, 2758.50, 2768.00, 1137598, 3190900, 0, 0
2018/1/10, 00:00:00, 2765.50, 2767.75, 2752.25, 2766.25, 1289898, 3203452, 0, 0
2018/1/11, 00:00:00, 2765.75, 2786.25, 2763.50, 2785.25, 1045414, 3198069, 0, 0
2018/1/12, 00:00:00, 2784.50, 2805.75, 2782.50, 2804.50, 1357120, 3210339, 0, 0
2018/1/16, 00:00:00, 2805.50, 2824.25, 2785.00, 2798.25, 1981469, 3246225, 0, 0
2018/1/17, 00:00:00, 2798.50, 2825.25, 2794.75, 2819.50, 1541873, 3250369, 0, 0
2018/1/18, 00:00:00, 2819.00, 2823.75, 2809.50, 2812.00, 1345331, 3273650, 0, 0
2018/1/19, 00:00:00, 2812.75, 2830.75, 2807.50, 2826.75, 1363990, 3303322, 0, 0
2018/1/22, 00:00:00, 2819.75, 2854.00, 2817.75, 2851.00, 1179414, 3312310, 0, 0
2018/1/23, 00:00:00, 2851.00, 2860.50, 2844.50, 2855.25, 1282163, 3318612, 0, 0
2018/1/24, 00:00:00, 2852.75, 2871.00, 2841.25, 2856.75, 1885278, 3349443, 0, 0
2018/1/25, 00:00:00, 2855.75, 2869.50, 2846.50, 2857.00, 1439217, 3337061, 0, 0
2018/1/26, 00:00:00, 2858.00, 2891.75, 2857.00, 2890.25, 1286287, 3331783, 0, 0
2018/1/29, 00:00:00, 2890.00, 2894.25, 2867.25, 2869.25, 1395078, 3295318, 0, 0
2018/1/30, 00:00:00, 2869.00, 2873.75, 2834.25, 2840.25, 2133815, 3278038, 0, 0
2018/1/31, 00:00:00, 2839.00, 2855.50, 2828.75, 2841.50, 1841227, 3295548, 0, 0
2018/2/1, 00:00:00, 2844.50, 2853.00, 2825.25, 2838.25, 1646906, 3311911, 0, 0
2018/2/2, 00:00:00, 2842.25, 2846.75, 2771.00, 2772.50, 2532442, 3297660, 0, 0
2018/2/5, 00:00:00, 2772.75, 2778.75, 2611.50, 2623.50, 4009557, 3323338, 0, 0
2018/2/6, 00:00:00, 2639.75, 2715.50, 2544.75, 2710.00, 4806868, 3294277, 0, 0
2018/2/7, 00:00:00, 2701.25, 2742.50, 2676.25, 2684.00, 2491133, 3264285, 0, 0
2018/2/8, 00:00:00, 2680.50, 2702.25, 2592.75, 2609.25, 3121915, 3320006, 0, 0
2018/2/9, 00:00:00, 2609.50, 2653.50, 2546.00, 2634.75, 3909443, 3315698, 0, 0
2018/2/12, 00:00:00, 2644.00, 2687.25, 2635.75, 2671.00, 2170447, 3217706, 0, 0
2018/2/13, 00:00:00, 2669.00, 2683.25, 2650.00, 2677.50, 1461104, 3191989, 0, 0
2018/2/14, 00:00:00, 2678.25, 2717.50, 2642.75, 2712.75, 2087016, 3165063, 0, 0
2018/2/15, 00:00:00, 2711.25, 2752.50, 2704.25, 2749.75, 1668909, 3177219, 0, 0
2018/2/16, 00:00:00, 2749.75, 2770.50, 2738.00, 2750.75, 1738551, 3172501, 0, 0
2018/2/20, 00:00:00, 2750.25, 2763.50, 2721.50, 2729.75, 1447502, 3176441, 0, 0
2018/2/21, 00:00:00, 2730.25, 2763.50, 2709.25, 2714.50, 1661308, 3162459, 0, 0
2018/2/22, 00:00:00, 2714.25, 2746.75, 2697.75, 2727.25, 1623017, 3156159, 0, 0
2018/2/23, 00:00:00, 2728.50, 2766.00, 2725.75, 2764.50, 1290261, 3168128, 0, 0
2018/2/26, 00:00:00, 2767.25, 2801.75, 2758.25, 2800.25, 1256268, 3169192, 0, 0
2018/2/27, 00:00:00, 2799.25, 2805.50, 2757.75, 2763.25, 1717155, 3165874, 0, 0
2018/2/28, 00:00:00, 2762.25, 2777.75, 2727.75, 2730.25, 1876678, 3117034, 0, 0
2018/3/1, 00:00:00, 2734.00, 2746.75, 2674.25, 2694.00, 2818966, 3135753, 0, 0
2018/3/2, 00:00:00, 2694.50, 2711.75, 2662.75, 2706.00, 2171819, 3143984, 0, 0
2018/3/5, 00:00:00, 2699.00, 2743.50, 2679.50, 2734.25, 1781823, 3109807, 0, 0
2018/3/6, 00:00:00, 2734.75, 2750.25, 2726.00, 2739.75, 1450085, 3079923, 0, 0
2018/3/7, 00:00:00, 2715.75, 2746.00, 2697.00, 2739.00, 1870360, 3002645, 0, 0
2018/3/8, 00:00:00, 2738.25, 2755.25, 2734.00, 2754.00, 653581, 652394, 0, 0
2018/3/9, 00:00:00, 2751.75, 2801.75, 2745.25, 2798.50, 1489394, 1166354, 0, 0
2018/3/12, 00:00:00, 2798.50, 2815.00, 2793.50, 2798.75, 1658456, 1857383, 0, 0
2018/3/13, 00:00:00, 2796.75, 2817.00, 2772.25, 2782.50, 2226645, 2385499, 0, 0
2018/3/14, 00:00:00, 2776.75, 2793.25, 2758.00, 2763.75, 1930552, 2609150, 0, 0
2018/3/15, 00:00:00, 2764.50, 2777.00, 2754.75, 2765.25, 1392307, 2665457, 0, 0
2018/3/16, 00:00:00, 2767.25, 2776.00, 2760.00, 2765.75, 1142517, 2681583, 0, 0
2018/3/19, 00:00:00, 2766.00, 2766.25, 2707.00, 2732.50, 1986809, 2698947, 0, 0
2018/3/20, 00:00:00, 2731.25, 2738.75, 2722.50, 2733.25, 1099899, 2706998, 0, 0
2018/3/21, 00:00:00, 2733.00, 2753.75, 2722.25, 2728.00, 1423759, 2722391, 0, 0
2018/3/22, 00:00:00, 2728.00, 2736.00, 2651.50, 2653.00, 2548609, 2779805, 0, 0
2018/3/23, 00:00:00, 2655.50, 2668.50, 2595.75, 2607.50, 2875654, 2849518, 0, 0
2018/3/26, 00:00:00, 2604.75, 2672.50, 2600.75, 2669.25, 2302375, 2889651, 0, 0
2018/3/27, 00:00:00, 2669.25, 2689.50, 2605.75, 2625.50, 2448450, 2884080, 0, 0
2018/3/28, 00:00:00, 2622.50, 2643.50, 2602.75, 2617.25, 2802883, 2918961, 0, 0
2018/3/29, 00:00:00, 2619.50, 2669.25, 2610.75, 2652.75, 2042949, 2887303, 0, 0
2018/4/2, 00:00:00, 2644.75, 2651.25, 2561.75, 2584.75, 2395329, 2933144, 0, 0
2018/4/3, 00:00:00, 2591.00, 2628.50, 2583.25, 2623.00, 2220246, 2942545, 0, 0
2018/4/4, 00:00:00, 2621.75, 2659.50, 2569.25, 2656.75, 2247386, 2937636, 0, 0
2018/4/5, 00:00:00, 2655.50, 2682.00, 2653.75, 2671.50, 1642890, 2914793, 0, 0
2018/4/6, 00:00:00, 2672.75, 2673.75, 2594.25, 2615.50, 2615117, 2900411, 0, 0
2018/4/9, 00:00:00, 2617.25, 2663.50, 2617.25, 2628.75, 1762078, 2923967, 0, 0
2018/4/10, 00:00:00, 2627.50, 2676.00, 2622.00, 2664.75, 1998582, 2907441, 0, 0
2018/4/11, 00:00:00, 2664.25, 2671.00, 2635.75, 2650.75, 1637350, 2860319, 0, 0
2018/4/12, 00:00:00, 2652.25, 2684.75, 2649.50, 2673.75, 1301132, 2860677, 0, 0
2018/4/13, 00:00:00, 2671.50, 2690.25, 2654.50, 2667.00, 1711823, 2875836, 0, 0
2018/4/16, 00:00:00, 2683.00, 2696.75, 2670.50, 2691.50, 1237183, 2868740, 0, 0
2018/4/17, 00:00:00, 2689.00, 2723.50, 2688.50, 2716.25, 1251766, 2880705, 0, 0
2018/4/18, 00:00:00, 2714.25, 2728.25, 2713.50, 2719.50, 1044851, 2876346, 0, 0
2018/4/19, 00:00:00, 2721.50, 2723.00, 2691.25, 2702.75, 1577913, 2890292, 0, 0
2018/4/20, 00:00:00, 2702.25, 2708.00, 2669.50, 2681.25, 1604973, 2897639, 0, 0
2018/4/23, 00:00:00, 2692.75, 2694.50, 2667.00, 2681.00, 1239828, 2885246, 0, 0
2018/4/24, 00:00:00, 2681.75, 2698.25, 2625.75, 2645.00, 2329880, 2905501, 0, 0
2018/4/25, 00:00:00, 2645.00, 2658.00, 2621.00, 2654.25, 1902899, 2905239, 0, 0
2018/4/26, 00:00:00, 2658.00, 2687.25, 2649.25, 2684.25, 1279539, 2865991, 0, 0
2018/4/27, 00:00:00, 2685.25, 2686.00, 2667.50, 2681.25, 1142350, 2853010, 0, 0
2018/4/30, 00:00:00, 2680.25, 2692.00, 2654.75, 2656.75, 1341086, 2859811, 0, 0
2018/5/1, 00:00:00, 2656.00, 2667.75, 2633.00, 2662.00, 1323628, 2860955, 0, 0
2018/5/2, 00:00:00, 2665.25, 2668.25, 2634.00, 2637.25, 1427995, 2857898, 0, 0
2018/5/3, 00:00:00, 2636.50, 2646.00, 2601.00, 2641.50, 2146587, 2859232, 0, 0
2018/5/4, 00:00:00, 2641.50, 2679.25, 2622.00, 2672.75, 1699202, 2852359, 0, 0
2018/5/7, 00:00:00, 2672.50, 2691.25, 2671.00, 2679.75, 1148919, 2834612, 0, 0
2018/5/8, 00:00:00, 2677.75, 2684.00, 2662.00, 2680.00, 1281751, 2842527, 0, 0
2018/5/9, 00:00:00, 2679.50, 2709.75, 2676.25, 2705.75, 1251722, 2852929, 0, 0
2018/5/10, 00:00:00, 2705.75, 2734.75, 2702.50, 2728.50, 1173629, 2867496, 0, 0
2018/5/11, 00:00:00, 2726.00, 2742.25, 2726.00, 2739.25, 1066248, 2887528, 0, 0
2018/5/14, 00:00:00, 2737.00, 2751.00, 2734.00, 2740.75, 945963, 2889450, 0, 0
2018/5/15, 00:00:00, 2738.25, 2741.00, 2710.25, 2718.75, 1519108, 2903781, 0, 0
2018/5/16, 00:00:00, 2721.00, 2737.75, 2714.25, 2732.75, 1057687, 2912515, 0, 0
2018/5/17, 00:00:00, 2731.50, 2741.75, 2720.75, 2728.50, 1071506, 2937683, 0, 0
2018/5/18, 00:00:00, 2728.50, 2736.75, 2718.50, 2722.75, 1013073, 2944226, 0, 0
2018/5/21, 00:00:00, 2738.50, 2749.00, 2734.00, 2742.75, 951913, 2952475, 0, 0
2018/5/22, 00:00:00, 2741.00, 2751.50, 2731.25, 2735.75, 891511, 2949209, 0, 0
2018/5/23, 00:00:00, 2734.25, 2742.75, 2714.25, 2740.50, 1295885, 2971689, 0, 0
2018/5/24, 00:00:00, 2739.50, 2743.00, 2715.50, 2737.25, 1277264, 2959394, 0, 0
2018/5/25, 00:00:00, 2736.50, 2747.50, 2723.50, 2728.00, 993783, 2972496, 0, 0
2018/5/29, 00:00:00, 2738.75, 2741.50, 2684.75, 2702.00, 1989677, 2994694, 0, 0
2018/5/30, 00:00:00, 2703.00, 2739.00, 2695.50, 2734.25, 1424364, 2988168, 0, 0
2018/5/31, 00:00:00, 2730.00, 2738.00, 2709.50, 2715.25, 1665452, 2986857, 0, 0
2018/6/1, 00:00:00, 2717.25, 2746.75, 2715.75, 2743.50, 1241171, 2971859, 0, 0
2018/6/4, 00:00:00, 2740.75, 2759.00, 2738.75, 2755.25, 857850, 2973815, 0, 0
2018/6/5, 00:00:00, 2755.75, 2763.00, 2748.75, 2761.25, 1027609, 2946533, 0, 0
2018/6/6, 00:00:00, 2760.75, 2784.50, 2757.75, 2782.00, 1326401, 2857383, 0, 0
2018/6/7, 00:00:00, 2783.00, 2789.00, 2769.25, 2781.50, 777094, 682262, 0, 0
2018/6/8, 00:00:00, 2780.75, 2788.75, 2761.25, 2788.00, 1281036, 1142120, 0, 0
2018/6/11, 00:00:00, 2782.25, 2799.75, 2779.50, 2792.25, 1558782, 1809743, 0, 0
2018/6/12, 00:00:00, 2790.50, 2799.50, 2787.75, 2793.75, 1496135, 2283691, 0, 0
2018/6/13, 00:00:00, 2797.50, 2801.50, 2784.00, 2784.50, 1384101, 2499069, 0, 0
2018/6/14, 00:00:00, 2783.25, 2799.50, 2777.75, 2794.00, 1275141, 2602004, 0, 0
2018/6/15, 00:00:00, 2792.50, 2794.00, 2771.00, 2790.00, 1512061, 2607634, 0, 0
2018/6/18, 00:00:00, 2785.50, 2792.25, 2766.75, 2785.25, 993118, 2595978, 0, 0
2018/6/19, 00:00:00, 2783.75, 2785.75, 2741.25, 2771.75, 1657081, 2626220, 0, 0
2018/6/20, 00:00:00, 2770.75, 2783.75, 2762.75, 2777.50, 1082802, 2626162, 0, 0
2018/6/21, 00:00:00, 2777.25, 2790.75, 2752.50, 2758.00, 1493235, 2620586, 0, 0
2018/6/22, 00:00:00, 2756.00, 2774.00, 2754.75, 2765.00, 1108771, 2618991, 0, 0
2018/6/25, 00:00:00, 2762.50, 2763.50, 2706.00, 2727.75, 2206994, 2638026, 0, 0
2018/6/26, 00:00:00, 2727.25, 2740.75, 2720.25, 2734.00, 1399067, 2626088, 0, 0
2018/6/27, 00:00:00, 2732.00, 2753.50, 2706.50, 2710.50, 2117686, 2629776, 0, 0
2018/6/28, 00:00:00, 2710.50, 2731.75, 2698.75, 2725.00, 1678667, 2630303, 0, 0
2018/6/29, 00:00:00, 2725.50, 2751.00, 2722.25, 2727.00, 1641889, 2620996, 0, 0
2018/7/2, 00:00:00, 2726.50, 2734.00, 2704.00, 2732.75, 1213215, 2605520, 0, 0
2018/7/3, 00:00:00, 2732.75, 2747.00, 2717.50, 2718.75, 860533, 2600928, 0, 0
2018/7/5, 00:00:00, 2718.50, 2745.25, 2716.25, 2744.00, 1165235, 2597888, 0, 0
2018/7/6, 00:00:00, 2742.50, 2771.75, 2736.75, 2768.50, 1287758, 2596309, 0, 0
2018/7/9, 00:00:00, 2767.50, 2793.50, 2767.25, 2793.00, 970337, 2634459, 0, 0
2018/7/10, 00:00:00, 2793.00, 2803.25, 2786.00, 2802.25, 925706, 2642616, 0, 0
2018/7/11, 00:00:00, 2786.25, 2793.25, 2771.25, 2779.50, 1369176, 2644336, 0, 0
2018/7/12, 00:00:00, 2782.25, 2806.50, 2779.25, 2804.00, 1120424, 2666247, 0, 0
2018/7/13, 00:00:00, 2804.00, 2812.75, 2798.75, 2808.75, 952307, 2677236, 0, 0
2018/7/16, 00:00:00, 2810.25, 2814.50, 2800.50, 2802.00, 801608, 2672510, 0, 0
2018/7/17, 00:00:00, 2801.25, 2821.25, 2795.25, 2816.75, 1059163, 2697051, 0, 0
2018/7/18, 00:00:00, 2818.50, 2823.75, 2812.25, 2821.50, 860523, 2696845, 0, 0
2018/7/19, 00:00:00, 2820.00, 2823.50, 2805.75, 2810.75, 1082645, 2695526, 0, 0
2018/7/20, 00:00:00, 2811.00, 2816.00, 2798.50, 2806.25, 1013663, 2691633, 0, 0
2018/7/23, 00:00:00, 2810.75, 2818.00, 2798.00, 2817.50, 812481, 2696073, 0, 0
2018/7/24, 00:00:00, 2816.00, 2836.75, 2815.75, 2826.50, 1347688, 2697964, 0, 0
2018/7/25, 00:00:00, 2824.75, 2855.00, 2819.50, 2846.75, 1302896, 2704995, 0, 0
2018/7/26, 00:00:00, 2840.75, 2852.00, 2838.75, 2848.00, 1039552, 2705919, 0, 0
2018/7/27, 00:00:00, 2845.75, 2852.50, 2814.25, 2823.00, 1492056, 2682281, 0, 0
2018/7/30, 00:00:00, 2821.50, 2827.25, 2803.75, 2808.75, 1169457, 2675353, 0, 0
2018/7/31, 00:00:00, 2811.00, 2833.25, 2808.25, 2822.50, 1366896, 2677735, 0, 0
2018/8/1, 00:00:00, 2829.75, 2831.25, 2811.00, 2816.25, 1098291, 2673534, 0, 0
2018/8/2, 00:00:00, 2819.50, 2836.75, 2796.50, 2834.00, 1238138, 2709128, 0, 0
2018/8/3, 00:00:00, 2836.25, 2847.00, 2830.25, 2845.00, 922242, 2713635, 0, 0
2018/8/6, 00:00:00, 2847.00, 2859.00, 2840.50, 2855.50, 797324, 2735143, 0, 0
2018/8/7, 00:00:00, 2854.75, 2869.25, 2853.75, 2865.25, 780222, 2744347, 0, 0
2018/8/8, 00:00:00, 2866.00, 2868.00, 2858.00, 2860.75, 745412, 2747149, 0, 0
2018/8/9, 00:00:00, 2859.00, 2868.25, 2856.00, 2859.25, 696695, 2757712, 0, 0
2018/8/10, 00:00:00, 2858.00, 2858.25, 2831.50, 2842.25, 1416182, 2727026, 0, 0
2018/8/13, 00:00:00, 2841.25, 2849.25, 2825.50, 2831.00, 1282874, 2714240, 0, 0
2018/8/14, 00:00:00, 2832.25, 2849.00, 2831.25, 2846.50, 1022577, 2729801, 0, 0
2018/8/15, 00:00:00, 2847.25, 2848.50, 2808.50, 2826.75, 1871800, 2727726, 0, 0
2018/8/16, 00:00:00, 2827.75, 2857.25, 2823.00, 2850.25, 1271529, 2742522, 0, 0
2018/8/17, 00:00:00, 2849.00, 2862.50, 2840.50, 2857.75, 1202980, 2722402, 0, 0
2018/8/20, 00:00:00, 2857.25, 2866.25, 2855.75, 2864.00, 817383, 2726276, 0, 0
2018/8/21, 00:00:00, 2862.25, 2879.50, 2857.50, 2867.25, 1055051, 2730460, 0, 0
2018/8/22, 00:00:00, 2858.50, 2873.75, 2851.75, 2866.75, 996434, 2738403, 0, 0
2018/8/23, 00:00:00, 2867.25, 2875.25, 2860.25, 2863.50, 1050042, 2727374, 0, 0
2018/8/24, 00:00:00, 2863.75, 2883.00, 2861.75, 2882.25, 1058571, 2735145, 0, 0
2018/8/27, 00:00:00, 2883.25, 2905.00, 2882.25, 2904.00, 961496, 2760646, 0, 0
2018/8/28, 00:00:00, 2904.50, 2911.75, 2899.75, 2904.75, 902705, 2768014, 0, 0
2018/8/29, 00:00:00, 2906.00, 2923.00, 2903.00, 2920.25, 1113797, 2782971, 0, 0
2018/8/30, 00:00:00, 2921.25, 2921.75, 2901.00, 2907.50, 1331841, 2771995, 0, 0
2018/8/31, 00:00:00, 2903.50, 2913.00, 2897.25, 2907.50, 1323038, 2788109, 0, 0
2018/9/4, 00:00:00, 2912.00, 2918.00, 2891.00, 2903.75, 1605954, 2771894, 0, 0
2018/9/5, 00:00:00, 2904.25, 2906.00, 2883.00, 2893.75, 1604742, 2780588, 0, 0
2018/9/6, 00:00:00, 2894.00, 2898.50, 2873.50, 2884.50, 1633946, 2758301, 0, 0
2018/9/7, 00:00:00, 2883.25, 2890.50, 2870.50, 2880.25, 1692240, 2706678, 0, 0
2018/9/10, 00:00:00, 2879.25, 2893.75, 2878.75, 2885.75, 1248308, 2714490, 0, 0
2018/9/11, 00:00:00, 2885.25, 2898.50, 2872.75, 2895.25, 1269254, 2690666, 0, 0
2018/9/12, 00:00:00, 2895.50, 2900.75, 2885.00, 2894.00, 1581597, 2589244, 0, 0
2018/9/13, 00:00:00, 2892.50, 2912.00, 2889.75, 2910.25, 712160, 667008, 0, 0
2018/9/14, 00:00:00, 2909.50, 2917.25, 2902.00, 2911.50, 1363971, 1128631, 0, 0
2018/9/17, 00:00:00, 2909.00, 2911.25, 2892.25, 2896.00, 1783534, 1739118, 0, 0
2018/9/18, 00:00:00, 2895.50, 2917.75, 2883.50, 2911.75, 1877029, 2291959, 0, 0
2018/9/19, 00:00:00, 2913.00, 2918.75, 2905.75, 2915.00, 1343115, 0, 0, 0
